method,variant_id,decision_date,stance,action,target_exposure,cash_votes,required_cash_votes,status,current_report_date,current_availability_date,complete_releases_available,prior_releases_used,signals
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-04-13,CASH,CASH_ALL,0,3,2,ready,2005-04-05,2005-04-13,37,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.1984379926382046, 'history_count': 26, 'history_mean': 0.07532239208244763, 'history_stddev': 0.12964628340082185, 'z_score': -2.111594544320866, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.1379132172618428, 'history_count': 26, 'history_mean': 0.04462888393788055, 'history_stddev': 0.08438426954695413, 'z_score': -2.163224285518654, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.6399209857962562, 'history_count': 26, 'history_mean': 0.40503447418560473, 'history_stddev': 0.12872762661748313, 'z_score': 1.8246783365984192, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-04-14,CASH,CASH_ALL,0,3,2,ready,2005-04-05,2005-04-13,37,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.1984379926382046, 'history_count': 26, 'history_mean': 0.07532239208244763, 'history_stddev': 0.12964628340082185, 'z_score': -2.111594544320866, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.1379132172618428, 'history_count': 26, 'history_mean': 0.04462888393788055, 'history_stddev': 0.08438426954695413, 'z_score': -2.163224285518654, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.6399209857962562, 'history_count': 26, 'history_mean': 0.40503447418560473, 'history_stddev': 0.12872762661748313, 'z_score': 1.8246783365984192, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-04-15,CASH,CASH_ALL,0,3,2,ready,2005-04-05,2005-04-13,37,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.1984379926382046, 'history_count': 26, 'history_mean': 0.07532239208244763, 'history_stddev': 0.12964628340082185, 'z_score': -2.111594544320866, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.1379132172618428, 'history_count': 26, 'history_mean': 0.04462888393788055, 'history_stddev': 0.08438426954695413, 'z_score': -2.163224285518654, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.6399209857962562, 'history_count': 26, 'history_mean': 0.40503447418560473, 'history_stddev': 0.12872762661748313, 'z_score': 1.8246783365984192, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-04-18,CASH,CASH_ALL,0,3,2,ready,2005-04-05,2005-04-13,37,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.1984379926382046, 'history_count': 26, 'history_mean': 0.07532239208244763, 'history_stddev': 0.12964628340082185, 'z_score': -2.111594544320866, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.1379132172618428, 'history_count': 26, 'history_mean': 0.04462888393788055, 'history_stddev': 0.08438426954695413, 'z_score': -2.163224285518654, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.6399209857962562, 'history_count': 26, 'history_mean': 0.40503447418560473, 'history_stddev': 0.12872762661748313, 'z_score': 1.8246783365984192, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-04-19,CASH,CASH_ALL,0,3,2,ready,2005-04-05,2005-04-13,37,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.1984379926382046, 'history_count': 26, 'history_mean': 0.07532239208244763, 'history_stddev': 0.12964628340082185, 'z_score': -2.111594544320866, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.1379132172618428, 'history_count': 26, 'history_mean': 0.04462888393788055, 'history_stddev': 0.08438426954695413, 'z_score': -2.163224285518654, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.6399209857962562, 'history_count': 26, 'history_mean': 0.40503447418560473, 'history_stddev': 0.12872762661748313, 'z_score': 1.8246783365984192, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-04-20,CASH,CASH_ALL,0,3,2,ready,2005-04-12,2005-04-20,38,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.13953090407384036, 'history_count': 26, 'history_mean': 0.06726798697664844, 'history_stddev': 0.13952250699131166, 'z_score': -1.4821901893102207, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.11626367554467698, 'history_count': 26, 'history_mean': 0.03894666792202614, 'history_stddev': 0.09123282095830483, 'z_score': -1.7012555551432227, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5516188149053146, 'history_count': 26, 'history_mean': 0.4247607604323855, 'history_stddev': 0.12381949368423772, 'z_score': 1.0245402456291761, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-04-21,CASH,CASH_ALL,0,3,2,ready,2005-04-12,2005-04-20,38,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.13953090407384036, 'history_count': 26, 'history_mean': 0.06726798697664844, 'history_stddev': 0.13952250699131166, 'z_score': -1.4821901893102207, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.11626367554467698, 'history_count': 26, 'history_mean': 0.03894666792202614, 'history_stddev': 0.09123282095830483, 'z_score': -1.7012555551432227, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5516188149053146, 'history_count': 26, 'history_mean': 0.4247607604323855, 'history_stddev': 0.12381949368423772, 'z_score': 1.0245402456291761, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-04-22,CASH,CASH_ALL,0,3,2,ready,2005-04-12,2005-04-20,38,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.13953090407384036, 'history_count': 26, 'history_mean': 0.06726798697664844, 'history_stddev': 0.13952250699131166, 'z_score': -1.4821901893102207, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.11626367554467698, 'history_count': 26, 'history_mean': 0.03894666792202614, 'history_stddev': 0.09123282095830483, 'z_score': -1.7012555551432227, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5516188149053146, 'history_count': 26, 'history_mean': 0.4247607604323855, 'history_stddev': 0.12381949368423772, 'z_score': 1.0245402456291761, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-04-25,CASH,CASH_ALL,0,3,2,ready,2005-04-12,2005-04-20,38,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.13953090407384036, 'history_count': 26, 'history_mean': 0.06726798697664844, 'history_stddev': 0.13952250699131166, 'z_score': -1.4821901893102207, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.11626367554467698, 'history_count': 26, 'history_mean': 0.03894666792202614, 'history_stddev': 0.09123282095830483, 'z_score': -1.7012555551432227, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5516188149053146, 'history_count': 26, 'history_mean': 0.4247607604323855, 'history_stddev': 0.12381949368423772, 'z_score': 1.0245402456291761, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-04-26,CASH,CASH_ALL,0,3,2,ready,2005-04-12,2005-04-20,38,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.13953090407384036, 'history_count': 26, 'history_mean': 0.06726798697664844, 'history_stddev': 0.13952250699131166, 'z_score': -1.4821901893102207, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.11626367554467698, 'history_count': 26, 'history_mean': 0.03894666792202614, 'history_stddev': 0.09123282095830483, 'z_score': -1.7012555551432227, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5516188149053146, 'history_count': 26, 'history_mean': 0.4247607604323855, 'history_stddev': 0.12381949368423772, 'z_score': 1.0245402456291761, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-04-27,CASH,CASH_ALL,0,3,2,ready,2005-04-19,2005-04-27,39,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.20975553082464016, 'history_count': 26, 'history_mean': 0.05996954987369793, 'history_stddev': 0.1450756126431657, 'z_score': -1.859203458004797, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.19491779198730752, 'history_count': 26, 'history_mean': 0.033220895537632425, 'history_stddev': 0.09599815176895343, 'z_score': -2.3764904148781936, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5681495701527418, 'history_count': 26, 'history_mean': 0.4388335659342338, 'history_stddev': 0.11642414008011742, 'z_score': 1.1107318819749843, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-04-28,CASH,CASH_ALL,0,3,2,ready,2005-04-19,2005-04-27,39,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.20975553082464016, 'history_count': 26, 'history_mean': 0.05996954987369793, 'history_stddev': 0.1450756126431657, 'z_score': -1.859203458004797, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.19491779198730752, 'history_count': 26, 'history_mean': 0.033220895537632425, 'history_stddev': 0.09599815176895343, 'z_score': -2.3764904148781936, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5681495701527418, 'history_count': 26, 'history_mean': 0.4388335659342338, 'history_stddev': 0.11642414008011742, 'z_score': 1.1107318819749843, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-04-29,CASH,CASH_ALL,0,3,2,ready,2005-04-19,2005-04-27,39,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.20975553082464016, 'history_count': 26, 'history_mean': 0.05996954987369793, 'history_stddev': 0.1450756126431657, 'z_score': -1.859203458004797, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.19491779198730752, 'history_count': 26, 'history_mean': 0.033220895537632425, 'history_stddev': 0.09599815176895343, 'z_score': -2.3764904148781936, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5681495701527418, 'history_count': 26, 'history_mean': 0.4388335659342338, 'history_stddev': 0.11642414008011742, 'z_score': 1.1107318819749843, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-05-02,CASH,CASH_ALL,0,3,2,ready,2005-04-19,2005-04-27,39,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.20975553082464016, 'history_count': 26, 'history_mean': 0.05996954987369793, 'history_stddev': 0.1450756126431657, 'z_score': -1.859203458004797, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.19491779198730752, 'history_count': 26, 'history_mean': 0.033220895537632425, 'history_stddev': 0.09599815176895343, 'z_score': -2.3764904148781936, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5681495701527418, 'history_count': 26, 'history_mean': 0.4388335659342338, 'history_stddev': 0.11642414008011742, 'z_score': 1.1107318819749843, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-05-03,CASH,CASH_ALL,0,3,2,ready,2005-04-19,2005-04-27,39,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.20975553082464016, 'history_count': 26, 'history_mean': 0.05996954987369793, 'history_stddev': 0.1450756126431657, 'z_score': -1.859203458004797, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.19491779198730752, 'history_count': 26, 'history_mean': 0.033220895537632425, 'history_stddev': 0.09599815176895343, 'z_score': -2.3764904148781936, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5681495701527418, 'history_count': 26, 'history_mean': 0.4388335659342338, 'history_stddev': 0.11642414008011742, 'z_score': 1.1107318819749843, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-05-04,CASH,CASH_ALL,0,2,2,ready,2005-04-26,2005-05-04,40,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.1982852524684634, 'history_count': 26, 'history_mean': 0.050282621482137246, 'history_stddev': 0.154074529897541, 'z_score': -1.613296332079659, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.1965239390765446, 'history_count': 26, 'history_mean': 0.022993566955247603, 'history_stddev': 0.10515698281251894, 'z_score': -2.0875219140051122, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5043433827286663, 'history_count': 26, 'history_mean': 0.4552000188876798, 'history_stddev': 0.10273863864313992, 'z_score': 0.4783338040100447, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-05-05,CASH,CASH_ALL,0,2,2,ready,2005-04-26,2005-05-04,40,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.1982852524684634, 'history_count': 26, 'history_mean': 0.050282621482137246, 'history_stddev': 0.154074529897541, 'z_score': -1.613296332079659, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.1965239390765446, 'history_count': 26, 'history_mean': 0.022993566955247603, 'history_stddev': 0.10515698281251894, 'z_score': -2.0875219140051122, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5043433827286663, 'history_count': 26, 'history_mean': 0.4552000188876798, 'history_stddev': 0.10273863864313992, 'z_score': 0.4783338040100447, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-05-06,CASH,CASH_ALL,0,2,2,ready,2005-04-26,2005-05-04,40,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.1982852524684634, 'history_count': 26, 'history_mean': 0.050282621482137246, 'history_stddev': 0.154074529897541, 'z_score': -1.613296332079659, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.1965239390765446, 'history_count': 26, 'history_mean': 0.022993566955247603, 'history_stddev': 0.10515698281251894, 'z_score': -2.0875219140051122, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5043433827286663, 'history_count': 26, 'history_mean': 0.4552000188876798, 'history_stddev': 0.10273863864313992, 'z_score': 0.4783338040100447, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-05-09,CASH,CASH_ALL,0,2,2,ready,2005-04-26,2005-05-04,40,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.1982852524684634, 'history_count': 26, 'history_mean': 0.050282621482137246, 'history_stddev': 0.154074529897541, 'z_score': -1.613296332079659, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.1965239390765446, 'history_count': 26, 'history_mean': 0.022993566955247603, 'history_stddev': 0.10515698281251894, 'z_score': -2.0875219140051122, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5043433827286663, 'history_count': 26, 'history_mean': 0.4552000188876798, 'history_stddev': 0.10273863864313992, 'z_score': 0.4783338040100447, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-05-10,CASH,CASH_ALL,0,2,2,ready,2005-04-26,2005-05-04,40,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.1982852524684634, 'history_count': 26, 'history_mean': 0.050282621482137246, 'history_stddev': 0.154074529897541, 'z_score': -1.613296332079659, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.1965239390765446, 'history_count': 26, 'history_mean': 0.022993566955247603, 'history_stddev': 0.10515698281251894, 'z_score': -2.0875219140051122, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5043433827286663, 'history_count': 26, 'history_mean': 0.4552000188876798, 'history_stddev': 0.10273863864313992, 'z_score': 0.4783338040100447, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-05-11,CASH,CASH_ALL,0,2,2,ready,2005-05-03,2005-05-11,41,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.22994726453171493, 'history_count': 26, 'history_mean': 0.043247437486715085, 'history_stddev': 0.1609349845322639, 'z_score': -1.6975470113750222, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.2060246116322783, 'history_count': 26, 'history_mean': 0.013522919426640292, 'history_stddev': 0.11311154424595371, 'z_score': -1.9409825276677928, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5291143369760235, 'history_count': 26, 'history_mean': 0.4642407151302771, 'history_stddev': 0.0961092359194612, 'z_score': 0.674998830498559, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-05-12,CASH,CASH_ALL,0,2,2,ready,2005-05-03,2005-05-11,41,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.22994726453171493, 'history_count': 26, 'history_mean': 0.043247437486715085, 'history_stddev': 0.1609349845322639, 'z_score': -1.6975470113750222, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.2060246116322783, 'history_count': 26, 'history_mean': 0.013522919426640292, 'history_stddev': 0.11311154424595371, 'z_score': -1.9409825276677928, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5291143369760235, 'history_count': 26, 'history_mean': 0.4642407151302771, 'history_stddev': 0.0961092359194612, 'z_score': 0.674998830498559, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-05-13,CASH,CASH_ALL,0,2,2,ready,2005-05-03,2005-05-11,41,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.22994726453171493, 'history_count': 26, 'history_mean': 0.043247437486715085, 'history_stddev': 0.1609349845322639, 'z_score': -1.6975470113750222, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.2060246116322783, 'history_count': 26, 'history_mean': 0.013522919426640292, 'history_stddev': 0.11311154424595371, 'z_score': -1.9409825276677928, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5291143369760235, 'history_count': 26, 'history_mean': 0.4642407151302771, 'history_stddev': 0.0961092359194612, 'z_score': 0.674998830498559, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-05-16,CASH,CASH_ALL,0,2,2,ready,2005-05-03,2005-05-11,41,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.22994726453171493, 'history_count': 26, 'history_mean': 0.043247437486715085, 'history_stddev': 0.1609349845322639, 'z_score': -1.6975470113750222, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.2060246116322783, 'history_count': 26, 'history_mean': 0.013522919426640292, 'history_stddev': 0.11311154424595371, 'z_score': -1.9409825276677928, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5291143369760235, 'history_count': 26, 'history_mean': 0.4642407151302771, 'history_stddev': 0.0961092359194612, 'z_score': 0.674998830498559, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-05-17,CASH,CASH_ALL,0,2,2,ready,2005-05-03,2005-05-11,41,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.22994726453171493, 'history_count': 26, 'history_mean': 0.043247437486715085, 'history_stddev': 0.1609349845322639, 'z_score': -1.6975470113750222, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.2060246116322783, 'history_count': 26, 'history_mean': 0.013522919426640292, 'history_stddev': 0.11311154424595371, 'z_score': -1.9409825276677928, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5291143369760235, 'history_count': 26, 'history_mean': 0.4642407151302771, 'history_stddev': 0.0961092359194612, 'z_score': 0.674998830498559, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-05-18,CASH,CASH_ALL,0,3,2,ready,2005-05-10,2005-05-18,42,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.2394693669426801, 'history_count': 26, 'history_mean': 0.03265547117438889, 'history_stddev': 0.16928757824368332, 'z_score': -1.60747079579197, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.185503761633572, 'history_count': 26, 'history_mean': 0.0011611577671884943, 'history_stddev': 0.11872764993745026, 'z_score': -1.5722110182346056, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5426809990515333, 'history_count': 26, 'history_mean': 0.47045832312354563, 'history_stddev': 0.09486790395723199, 'z_score': 0.7612972661496439, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-05-19,CASH,CASH_ALL,0,3,2,ready,2005-05-10,2005-05-18,42,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.2394693669426801, 'history_count': 26, 'history_mean': 0.03265547117438889, 'history_stddev': 0.16928757824368332, 'z_score': -1.60747079579197, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.185503761633572, 'history_count': 26, 'history_mean': 0.0011611577671884943, 'history_stddev': 0.11872764993745026, 'z_score': -1.5722110182346056, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5426809990515333, 'history_count': 26, 'history_mean': 0.47045832312354563, 'history_stddev': 0.09486790395723199, 'z_score': 0.7612972661496439, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-05-20,CASH,CASH_ALL,0,3,2,ready,2005-05-10,2005-05-18,42,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.2394693669426801, 'history_count': 26, 'history_mean': 0.03265547117438889, 'history_stddev': 0.16928757824368332, 'z_score': -1.60747079579197, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.185503761633572, 'history_count': 26, 'history_mean': 0.0011611577671884943, 'history_stddev': 0.11872764993745026, 'z_score': -1.5722110182346056, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5426809990515333, 'history_count': 26, 'history_mean': 0.47045832312354563, 'history_stddev': 0.09486790395723199, 'z_score': 0.7612972661496439, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_26w_z075,2005-05-23,CASH,CASH_ALL,0,3,2,ready,2005-05-10,2005-05-18,42,26,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': -0.2394693669426801, 'history_count': 26, 'history_mean': 0.03265547117438889, 'history_stddev': 0.16928757824368332, 'z_score': -1.60747079579197, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': -0.185503761633572, 'history_count': 26, 'history_mean': 0.0011611577671884943, 'history_stddev': 0.11872764993745026, 'z_score': -1.5722110182346056, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': 0.5426809990515333, 'history_count': 26, 'history_mean': 0.47045832312354563, 'history_stddev': 0.09486790395723199, 'z_score': 0.7612972661496439, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
