decision_date,aapl_intraday_return,contextual_prior_intraday_percentile,contextual_spy_return_10,contextual_qqq_return_10,contextual_ready,contextual_raw_signal,contextual_virtual_signal,contextual_virtual_signal_blocked,contextual_virtual_signal_pending_stage_outcome,weak_trend_prior_intraday_percentile,weak_trend_spy_return_20,weak_trend_qqq_return_20,weak_trend_aapl_sma_20,weak_trend_ready,weak_trend_raw_signal,weak_trend_virtual_signal,weak_trend_virtual_signal_blocked,weak_trend_virtual_signal_pending_stage_outcome,unfiltered_union_candidate_signal,unfiltered_union_signal,unfiltered_union_signal_blocked,unfiltered_union_signal_pending_stage_outcome,stage_outcome_available,always_long_target_exposure,unfiltered_contextual_target_exposure,unfiltered_weak_trend_target_exposure,unfiltered_union_target_exposure,spy_return_20,qqq_return_20,risk_regime_ready,risk_on,union_candidate_signal,shadow_canonical_union_signal,canonical_union_cash_signal,shadow_matures_on_close,shadow_matured_now,shadow_signal_close,shadow_opportunity_risk_on,shadow_matured_signal_risk_on,shadow_label_10bps,shadow_lesson_added_now,shadow_pending,selector_regime_n_eff,selector_regime_mean,selector_regime_ready,selector_cash_prediction,selector_skip_prediction,risk_on_n_raw,risk_on_n_eff,risk_on_weighted_label_sum,risk_on_weighted_squared_label_sum,risk_on_mean,risk_on_ready,risk_on_cash_selected,not_risk_on_n_raw,not_risk_on_n_eff,not_risk_on_weighted_label_sum,not_risk_on_weighted_squared_label_sum,not_risk_on_mean,not_risk_on_ready,not_risk_on_cash_selected,selector_skip_signal,learner_cash_signal,target_exposure
2002-07-15,0.045898831815992081,0.043949212447384589,-0.066895708813491717,-0.020306837054607119,True,True,True,False,False,0.044544090599419744,-0.086162008645805255,-0.074221508244184387,0.26545250341296195,True,False,False,False,False,True,True,False,False,True,1,0,1,0,-0.086162008645805255,-0.074221508244184387,True,False,True,True,True,2002-07-17,True,2002-07-11,False,False,0.060276781469250341,True,False,26.189400890947976,0.0029837246722990963,True,True,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,28,26.189400890947976,0.07814196159105341,0.038645017390434612,0.0029837246722990963,True,True,False,True,0
2002-07-16,-0.01597621971258345,0.044117702162367101,-0.066681180991724709,0.013682053260775762,True,False,False,False,False,0.045449681338778913,-0.12719026603118877,-0.11799700681689007,0.26344683095812799,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.12719026603118877,-0.11799700681689007,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,28,26.189400890947976,0.07814196159105341,0.038645017390434612,0.0029837246722990963,True,True,False,False,1
2002-07-17,-0.030999544329761264,0.044117702162367101,-0.044541060793490295,0.070981207698987525,True,False,False,False,False,0.045449681338778913,-0.1325370665957859,-0.11612642605978074,0.26006414294242858,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.1325370665957859,-0.11612642605978074,True,False,False,False,False,,True,2002-07-15,False,False,0.11598840220123298,True,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,29,27.058453886493236,0.19373965398433113,0.051905101748677428,0.0071600415455016116,True,True,False,False,1
2002-07-18,-0.032902652917711994,0.044117702162367101,-0.080724553758660722,-0.00080820249162694147,True,False,False,False,False,0.045449681338778913,-0.14058367269765881,-0.095464616057146845,0.25847011506557466,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.14058367269765881,-0.095464616057146845,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,29,27.058453886493236,0.19373965398433113,0.051905101748677428,0.0071600415455016116,True,True,False,False,1
2002-07-19,0.017687707523514229,0.044117702162367101,-0.14701434272044234,-0.089218309847051258,True,False,False,False,False,0.045449681338778913,-0.16009779985489425,-0.093348759020095873,0.25686108246445655,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.16009779985489425,-0.093348759020095873,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,29,27.058453886493236,0.19373965398433113,0.051905101748677428,0.0071600415455016116,True,True,False,False,1
2002-07-22,0.011526472665827292,0.044117702162367101,-0.1618228366640152,-0.078014574666828485,True,False,False,False,False,0.045449681338778913,-0.1720389764038297,-0.093725636891596742,0.25541669949889184,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.1720389764038297,-0.093725636891596742,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,29,27.058453886493236,0.19373965398433113,0.051905101748677428,0.0071600415455016116,True,True,False,False,1
2002-07-23,-0.028856968091237056,0.044117702162367101,-0.16370247754839817,-0.091645892955063646,True,False,False,False,False,0.045449681338778913,-0.19889751542678857,-0.14925869699272354,0.25332121849060057,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.19889751542678857,-0.14925869699272354,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,29,27.058453886493236,0.19373965398433113,0.051905101748677428,0.0071600415455016116,True,True,False,False,1
2002-07-24,0.060712918094127044,0.044117702162367101,-0.08032976808337311,-0.011716388557643231,True,True,True,False,False,0.045449681338778913,-0.13161180377703807,-0.072270627711751079,0.25186938866972924,True,True,True,False,False,True,True,False,False,True,1,0,0,0,-0.13161180377703807,-0.072270627711751079,True,False,True,True,True,2002-07-26,False,,False,False,,False,False,27.058453886493236,0.0071600415455016116,True,True,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,29,27.058453886493236,0.19373965398433113,0.051905101748677428,0.0071600415455016116,True,True,False,True,0
2002-07-25,-0.0381760428247927,0.044117702162367101,-0.095509920094948186,-0.10282207551924583,True,False,False,False,False,0.045449681338778913,-0.14040126433122546,-0.13255351248545233,0.2502304255962372,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.14040126433122546,-0.13255351248545233,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,29,27.058453886493236,0.19373965398433113,0.051905101748677428,0.0071600415455016116,True,True,False,False,1
2002-07-26,-0.0082993006644334066,0.044117702162367101,-0.06804597446700944,-0.085886683435821509,True,False,False,False,False,0.045449681338778913,-0.13909299002413389,-0.13506259790233166,0.24819478914141654,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.13909299002413389,-0.13506259790233166,True,False,False,False,False,,True,2002-07-24,False,False,0.029986945779955896,True,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-07-29,0.037293387441488024,0.044117702162367101,-0.027832266569217334,-0.068048133206319417,True,False,False,False,False,0.045449681338778913,-0.092866116182675262,-0.086973127908035575,0.24617412388324739,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.092866116182675262,-0.086973127908035575,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-07-30,0.039056607654071485,0.044117702162367101,0.004196371985982994,-0.034934446412459352,True,False,False,False,False,0.045449681338778913,-0.062764628045647752,-0.021730368108134557,0.2449542574584484,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.062764628045647752,-0.021730368108134557,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-07-31,-0.0090909002241026382,0.044117702162367101,0.0046288434379251342,-0.070175492783637661,True,False,False,False,False,0.045449681338778913,-0.040118390952537331,-0.0041754263133043645,0.24369696974754335,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.040118390952537331,-0.0041754263133043645,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-08-01,-0.020513514379219999,0.043949212447384589,0.011161347666336141,-0.080873356018285603,True,False,False,False,False,0.045449681338778913,-0.070464200902034757,-0.081616196462072299,0.2416389100253582,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.070464200902034757,-0.081616196462072299,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-08-02,-0.019672223583434567,0.043949212447384589,0.024554474153765327,-0.072529830962909103,True,False,False,False,False,0.045449681338778913,-0.12606972844523889,-0.15527715187795732,0.23842834308743477,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.12606972844523889,-0.15527715187795732,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-08-05,-0.035838424473912944,0.043949212447384589,0.019099586897198817,-0.083760433743065299,True,False,False,False,False,0.045449681338778913,-0.14581399909763182,-0.15524047379751948,0.23541982099413872,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.14581399909763182,-0.15524047379751948,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-08-06,0.037296535284716992,0.043949212447384589,0.083051172875453494,0.0044637439163262016,True,False,False,False,False,0.045449681338778913,-0.094246987435956719,-0.087591232835871891,0.23333180025219918,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.094246987435956719,-0.087591232835871891,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-08-07,-0.0039744689915437448,0.043949212447384589,0.039896196938931539,-0.034715742909385061,True,False,False,False,False,0.045449681338778913,-0.043638423391954562,-0.046025388334034689,0.23161798417568208,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.043638423391954562,-0.046025388334034689,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-08-08,0.035882562911716986,0.043949212447384589,0.082737817210055908,0.059325604024951017,True,False,False,False,False,0.045449681338778913,-0.020674385195455169,-0.049596453231573245,0.22937280386686326,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.020674385195455169,-0.049596453231573245,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-08-09,-0.016392421797640888,0.043949212447384589,0.066471847877004109,0.029113251783558169,True,False,False,False,False,0.045449681338778913,-0.0060972682534189415,-0.059273872291985219,0.22749433368444444,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.0060972682534189415,-0.059273872291985219,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-08-12,0.0060435528734150701,0.043949212447384589,0.0094684043042809751,-0.018044678696262473,True,False,False,False,False,0.045449681338778913,-0.018627389417518181,-0.08486490520299339,0.22506957054138182,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.018627389417518181,-0.08486490520299339,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-08-13,-0.020802743232673504,0.043016925931396055,-0.021662949777012663,-0.070341795347382052,True,False,False,False,False,0.045449681338778913,-0.017557483586607692,-0.10281889007972211,0.22262234389781951,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.017557483586607692,-0.10281889007972211,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-08-14,0.034084891183249866,0.043016925931396055,0.011627816503882116,0.0079660898073057318,True,False,False,False,False,0.045449681338778913,0.016310483283928701,-0.062768427254118242,0.2222781039774418,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.016310483283928701,-0.062768427254118242,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-08-15,0.023608230454116086,0.043016925931396055,0.053165127670872669,0.079190574380650025,True,False,False,False,False,0.045449681338778913,0.064919869810868613,-0.0080871891528143669,0.22274207621812819,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.064919869810868613,-0.0080871891528143669,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-08-16,0.023298899381718474,0.043016925931396055,0.074086582437481452,0.11011207378466348,True,False,False,False,False,0.045449681338778913,0.1004602136648487,0.02959583272317734,0.2233781784772873,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.1004602136648487,0.02959583272317734,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-08-19,0.01267275074617924,0.043016925931396055,0.13883229481292969,0.18003650821804418,True,False,False,False,False,0.045449681338778913,0.16058352118904584,0.081196138457048539,0.22417144998908042,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.16058352118904584,0.081196138457048539,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-08-20,-0.0037590060172312256,0.043016925931396055,0.090080104925294835,0.11955613037500723,True,False,False,False,False,0.045449681338778913,0.18061253616753814,0.1245535422409545,0.22524910643696786,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.18061253616753814,0.1245535422409545,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-08-21,0.0068697131245076815,0.043016925931396055,0.086832931458543872,0.12938573152047961,True,False,False,False,False,0.045449681338778913,0.13019343213173018,0.090178266819486819,0.22593759521842002,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.13019343213173018,0.090178266819486819,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-08-22,-0.014197018242933512,0.043016925931396055,0.063001464388607431,0.10988580729728126,True,False,False,False,False,0.045449681338778913,0.1509518852432139,0.17573045321391279,0.2271424949169159,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.1509518852432139,0.17573045321391279,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-08-23,-0.010692787587713193,0.041332821096715988,0.03625808061505098,0.078010177543796466,True,False,False,False,False,0.044544090599419744,0.10514007011101101,0.10939455926786734,0.22818277701735495,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.10514007011101101,0.10939455926786734,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-08-26,-0.026332302571296595,0.039854386102873063,0.05120336447776408,0.079059693261569031,True,False,False,False,False,0.044544090599419744,0.06115658293866022,0.059588407802576571,0.22856444790959357,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.06115658293866022,0.059588407802576571,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-08-27,-0.054741594433194263,0.039854386102873063,0.058334572344500124,0.078319114017539215,True,False,False,False,False,0.044544090599419744,0.035407923656525009,0.002468211580147095,0.22813039347529412,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.035407923656525009,0.002468211580147095,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-08-28,-0.0067579186977128058,0.039854386102873063,-0.0013014849593434574,-0.023294256601778196,True,False,False,False,False,0.044544090599419744,0.010311198116248921,-0.015513730934556547,0.22771129682660102,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.010311198116248921,-0.015513730934556547,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-08-29,0.0034135050581711734,0.039854386102873063,-0.014545727869246683,-0.030167070085870162,True,False,False,False,False,0.044544090599419744,0.037846074322391843,0.046634556687298545,0.22763644680380821,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.037846074322391843,0.046634556687298545,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-08-30,0.0013572362821583361,0.038176571469394238,-0.015446733826378956,-0.048987761421958043,True,False,False,False,False,0.044184148404743551,0.057495452892084575,0.05573016836246536,0.22786096036434172,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.057495452892084575,0.05573016836246536,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-09-03,-0.030365198534151872,0.037294961363102508,-0.074632576829857578,-0.10513793494333112,True,False,False,False,False,0.042757295595024725,0.053838306073980879,0.055969906586259999,0.22790588587522506,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.053838306073980879,0.055969906586259999,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-09-04,0.019718324095241435,0.037294961363102508,-0.051382514854748873,-0.097658100185568086,True,False,False,False,False,0.042757295595024725,0.034069047741104752,0.010222405631477915,0.2277112990617752,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.034069047741104752,0.010222405631477915,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-09-05,-0.0028156986673111284,0.037294961363102508,-0.072793635466801621,-0.1390290704323508,True,False,False,False,False,0.042757295595024725,0.0077184112326351695,-0.027631716892373204,0.22707515656948091,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.0077184112326351695,-0.027631716892373204,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-09-06,-0.0089577082989233947,0.037294961363102508,-0.069093752957497867,-0.12652967104090485,True,False,False,False,False,0.042757295595024725,-0.010445296185317421,-0.0305476787930129,0.22638666406273841,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.010445296185317421,-0.0305476787930129,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-09-09,0.0063019641483899047,0.037294961363102508,-0.041648856942149926,-0.082305891226094885,True,False,False,False,False,0.042757295595024725,-0.0069008839396320631,-0.010716410869746396,0.22591518014669418,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.0069008839396320631,-0.010716410869746396,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-09-10,-0.0055495201673333439,0.037294961363102508,-0.03737090245919461,-0.063365848109252276,True,False,False,False,False,0.042757295595024725,0.011918946079088499,0.010684160637540074,0.22542122974991799,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.011918946079088499,0.010684160637540074,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-09-11,-0.0034834608639322528,0.037294961363102508,-0.032178984616642037,-0.037751521697212076,True,False,False,False,False,0.042757295595024725,0.024278440421765968,0.037610926588187432,0.22519672214984893,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.024278440421765968,0.037610926588187432,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-09-12,-0.0042236929464433137,0.037294961363102508,-0.028772858614163899,-0.028534833833281481,True,False,False,False,False,0.042757295595024725,-0.030036896130783752,-0.051164392693658023,0.22442587688565255,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.030036896130783752,-0.051164392693658023,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-09-13,0.0028336424737152033,0.037294961363102508,-0.026806445386284183,-0.033627591928852674,True,False,False,False,False,0.042757295595024725,-0.040962253995800224,-0.062780216092186092,0.223348218947649,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.040962253995800224,-0.062780216092186092,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-09-16,0.025461452082468305,0.037294961363102508,-0.020593204009545785,-0.035334442464197813,True,False,False,False,False,0.042757295595024725,-0.035721840094956936,-0.082591248648741789,0.22236786857247354,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.035721840094956936,-0.082591248648741789,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-09-17,0.01578527951209141,0.037294961363102508,-0.0050980228841249753,-0.020317981103337712,True,False,False,False,False,0.042757295595024725,-0.079350121129402762,-0.12331972547124626,0.22148478999733925,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.079350121129402762,-0.12331972547124626,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-09-18,0.022464812670528911,0.037294961363102508,-0.028925335874003144,-0.035195700186561374,True,False,False,False,False,0.042757295595024725,-0.078821594228527414,-0.12941665515720902,0.2208187274634838,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.078821594228527414,-0.12941665515720902,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-09-19,-0.01152658581355992,0.037294961363102508,-0.04595616138923464,-0.026612515658279712,True,False,False,False,False,0.042757295595024725,-0.11540448079641485,-0.16194167277679361,0.2196662113070488,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.11540448079641485,-0.16194167277679361,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-09-20,0.01710268012117222,0.037294961363102508,-0.05857610610495434,-0.051640610380703889,True,False,False,False,False,0.042757295595024725,-0.12362261605802427,-0.17163621197778678,0.21884298324584961,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.12362261605802427,-0.17163621197778678,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-09-23,0.0061008765854719815,0.037294961363102508,-0.073074307694815266,-0.089254328776444347,True,False,False,False,False,0.042757295595024725,-0.11167970324963716,-0.16421406292680707,0.21818441674113273,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.11167970324963716,-0.16421406292680707,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
2002-09-24,0.016667850756471037,0.037294961363102508,-0.098376017647823222,-0.1107820374126296,True,False,False,False,False,0.042757295595024725,-0.13207051954717697,-0.16712808776595955,0.21751838698983192,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.13207051954717697,-0.16712808776595955,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,1,1,0.016391800051591021,0.00026869110893133942,0.016391800051591021,False,False,30,27.923161617060771,0.22275790149436536,0.052544793157144061,0.0079775315041067021,True,True,False,False,1
